THÁNG,NỘI DUNG CHI,PHÂN LOẠI,SỐ TIỀN,DÒNG TIỀN,TÀI CHÍNH
2024.11,công nợ thanh ngọc,Tiền vật liệu,26.924.000,Biến phí,Chi phí giá vốn
2024.11,đơn mắc cài răng 6 teennie,Tiền vật liệu,3.730.000,Biến phí,Chi phí giá vốn
2024.11,mua kéo cắt hàm duy trì,Tiền vật liệu,1.452.000,Biến phí,Chi phí giá vốn
2024.11,Quỹ thưởng,Quỹ thưởng tổng cuối năm,50.000.000,Định phí,Chi phí khác
2024.11,Dự trù phát sinh,Tiền dự trù phát sinh,0,Định phí,Chi phí khác
2024.11,Mua sắm tài sản,Mua sắm tài sản,4.070.000,Chi phí khác,Chi phí khác
2024.11,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,13.479.000,Định phí,Chi phí khác
2024.11,Giới thiệu nhân sự,Hoa hồng giới thiệu,0,Biến phí,Chi phí bán hàng
2024.11,đào tạo nhân sự,Đào tạo,10.000.000,Chi phí khác,Chi phí khác
2024.12,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2024.12,Mua đồ hành chính,Mua đồ hành chính,18.218.996,Biến phí,Chi phí hành chính
2024.12,bãi xe nv,Mua đồ hành chính,2.829.667,Biến phí,Chi phí hành chính
2024.12,điện+nước+wf,Điện + Nước,21.342.273,Định phí,Chi phí hành chính
2024.12,Cp tiếp khách,Tiếp khách,21.444.333,Định phí,Chi phí hành chính
2024.12,tặng phẩm khách,Tặng phẩm khách,20.831.333,Biến phí,Chi phí bán hàng
2024.12,MKT chạy quảng cáo,Marketing chạy Quảng cáo,100.000.000,Biến phí,Chi phí bán hàng
2024.12,"Cp sửa chữa, bảo trì",Sửa chữa,28.878.667,Định phí,Chi phí hành chính
2024.12,Cộng tác viên,Cộng tác viên,0,Biến phí,Chi phí bán hàng
2024.12,Thưởng gián tiếp,Quỹ thưởng gián tiếp,0,Biến phí,Chi phí bán hàng
2024.12,Đi trường,Đi trường,0,Định phí,Chi phí bán hàng
2024.12,Hành chính MKT,Hành chính MKT,53.933.999,Biến phí,Chi phí bán hàng
2024.12,Hoa hòng gth,Hoa hồng giới thiệu,15.000.000,Biến phí,Chi phí bán hàng
2024.12,TikTok,Tiktok,21.500.000,Biến phí,Chi phí bán hàng
2024.12,CRM,Mua đồ hành chính,40.000.000,Biến phí,Chi phí hành chính
2024.12,% của NV,KPI,602.379.112,Biến phí,Chi phí bán hàng
2024.12,Phí cà thẻ,Phí cà thẻ,5.926.846,Biến phí,Chi phí bán hàng
2024.12,"Tiếp khách pK(grab, chi phí khác)",Tiếp khách,9.314.666,Định phí,Chi phí hành chính
2024.12,Lương,Lương,490.082.419,Định phí,Chi phí QLDN
2024.12,Chi phí MB,Chi phí Mặt bằng,127.364.000,Định phí,Chi phí QLDN
2024.12,Bảo hiểm,Bảo hiểm,28.513.280,Định phí,Chi phí QLDN
2024.12,Thuê bằng bs+bằng y tá Châu,Thuê bằng,25.000.000,Định phí,Chi phí QLDN
2024.12,"chi phí cho quận, phường",Mua đồ hành chính,6.700.000,Biến phí,Chi phí hành chính
2024.12,nhựa hàm duy trì,Tiền vật liệu,13.080.000,Biến phí,Chi phí giá vốn
2024.12,dây thun chuỗi Teennie,Tiền vật liệu,7.218.000,Biến phí,Chi phí giá vốn
2024.12,"mua banh miệng ,gương + đèn chụp hình trong miệng KH, Kéo cắt HDT",Tiền vật liệu,3.707.000,Biến phí,Chi phí giá vốn
2024.12,mắc cài R6 Teennie,Tiền vật liệu,5.500.000,Biến phí,Chi phí giá vốn
2024.12,nước xúc miệng Kin,Tiền vật liệu,3.840.000,Biến phí,Chi phí giá vốn
2024.12,mắc cài T12,Tiền vật liệu,36.750.000,Biến phí,Chi phí giá vốn
2024.12,Khí cụ T11+12,Tiền vật liệu,36.750.000,Biến phí,Chi phí giá vốn
2024.12,thun AO,Tiền vật liệu,8.640.000,Biến phí,Chi phí giá vốn
2024.12,tiền nước xúc miệng KIN,Tiền vật liệu,6.400.000,Biến phí,Chi phí giá vốn
2024.12,dung dịch khử khuẩn y tế,Tiền vật liệu,8.540.000,Biến phí,Chi phí giá vốn
2024.12,Thun liên hàm  Teennie,Tiền vật liệu,7.795.000,Biến phí,Chi phí giá vốn
2024.12,Mũi khoan Teennie,Tiền vật liệu,5.598.000,Biến phí,Chi phí giá vốn
2024.12,công nợ Thanh Ngọc,Tiền vật liệu,26.731.000,Biến phí,Chi phí giá vốn
2024.12,Công nợ 3D,Tiền vật liệu,37.306.500,Biến phí,Chi phí giá vốn
2024.12,công nợ Morile T11+!2,Tiền vật liệu,63.621.000,Biến phí,Chi phí giá vốn
2024.12,Quỹ thưởng,Quỹ thưởng tổng cuối năm,50.000.000,Định phí,Chi phí khác
2024.12,Dự trù phát sinh,Tiền dự trù phát sinh,0,Định phí,Chi phí khác
2024.12,Mua sắm tài sản,Mua sắm tài sản,31.900.000,Chi phí khác,Chi phí khác
2024.12,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,6.933.334,Định phí,Chi phí khác
2024.12,Giới thiệu nhân sự,Hoa hồng giới thiệu,0,Biến phí,Chi phí bán hàng
2024.12,đào tạo nhân sự,Đào tạo,1.711.666,Chi phí khác,Chi phí khác
2025.01,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2025.01,Mua đồ hành chính,Mua đồ hành chính,15.933.334,Biến phí,Chi phí hành chính
2025.01,bãi xe nv,Mua đồ hành chính,2.860.000,Biến phí,Chi phí hành chính
2025.01,điện+nước+wf,Điện + Nước,18.494.808,Định phí,Chi phí hành chính
2025.01,Cp tiếp khách,Tiếp khách,12.026.667,Định phí,Chi phí hành chính
2025.01,tặng phẩm khách,Tặng phẩm khách,44.291.333,Biến phí,Chi phí bán hàng
2025.01,MKT chạy quảng cáo,Marketing chạy Quảng cáo,55.000.000,Biến phí,Chi phí bán hàng
2025.01,"Cp sửa chữa, bảo trì",Sửa chữa,15.180.000,Định phí,Chi phí hành chính
2025.01,Thưởng gián tiếp,Quỹ thưởng gián tiếp,10.533.123,Biến phí,Chi phí bán hàng
2025.01,Hành chính MKT,Hành chính MKT,31.210.667,Biến phí,Chi phí bán hàng
2025.01,Hoa hòng gth,Hoa hồng giới thiệu,6.000.000,Biến phí,Chi phí bán hàng
2025.01,% của NV,KPI,532.648.623,Biến phí,Chi phí bán hàng
2025.01,Phí cà thẻ,Phí cà thẻ,6.310.704,Biến phí,Chi phí bán hàng
2025.01,"Tiếp khách pK(grab, chi phí khác)",Tiếp khách,5.756.500,Định phí,Chi phí hành chính
2025.01,Lương,Lương,470.747.438,Định phí,Chi phí QLDN
2025.01,Chi phí MB,Chi phí Mặt bằng,128.678.500,Định phí,Chi phí QLDN
2025.01,Bảo hiểm,Bảo hiểm,27.979.000,Định phí,Chi phí QLDN
2025.01,Thuê bằng bs+bằng y tá Châu,Thuê bằng,25.000.000,Định phí,Chi phí QLDN
2025.01,"chi phí cho quận, phường",Mua đồ hành chính,15.883.333,Biến phí,Chi phí hành chính
2025.01,thuế,Mua đồ hành chính,3.508.500,Biến phí,Chi phí hành chính
2025.01,Mũi khoan Teennie,Tiền vật liệu,699.000,Biến phí,Chi phí giá vốn
2025.01,nút Teennie,Tiền vật liệu,8.426.000,Biến phí,Chi phí giá vốn
2025.01,composite,Tiền vật liệu,983.333,Biến phí,Chi phí giá vốn
2025.01,Giấy phòng điều trị,Tiền vật liệu,440.000,Biến phí,Chi phí giá vốn
2025.01,Tiền thun Teennie,Tiền vật liệu,9.624.000,Biến phí,Chi phí giá vốn
2025.01,Thuốc + nước muối,Tiền vật liệu,1.273.000,Biến phí,Chi phí giá vốn
2025.01,tiền thuốc tê xanh,Tiền vật liệu,895.000,Biến phí,Chi phí giá vốn
2025.01,tiền cao su đặc,Tiền vật liệu,1.400.000,Biến phí,Chi phí giá vốn
2025.01,thun chuỗi Teennie,Tiền vật liệu,7.218.000,Biến phí,Chi phí giá vốn
2025.01,hộp đựng mẫu hàm(Teennie,Tiền vật liệu,450.000,Biến phí,Chi phí giá vốn
2025.01,ép danh mục thuốc chống sốc,Tiền vật liệu,200.000,Biến phí,Chi phí giá vốn
2025.01,công nợ Thanh Ngọc,Tiền vật liệu,27.623.000,Biến phí,Chi phí giá vốn
2025.01,vật tư,Tiền vật liệu,13.000.000,Biến phí,Chi phí giá vốn
2025.01,Quỹ thưởng,Quỹ thưởng tổng cuối năm,50.000.000,Định phí,Chi phí khác
2025.01,Mua sắm tài sản,Mua sắm tài sản,12.211.250,Chi phí khác,Chi phí khác
2025.01,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,2.859.333,Định phí,Chi phí khác
2025.01,đào tạo nhân sự,Đào tạo,2.413.333,Chi phí khác,Chi phí khác
2025.02,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2025.02,Mua đồ hành chính,Mua đồ hành chính,33.867.335,Biến phí,Chi phí hành chính
2025.02,bãi xe nv,Mua đồ hành chính,2.666.667,Biến phí,Chi phí hành chính
2025.02,điện+nước+wf,Điện + Nước,14.738.973,Định phí,Chi phí hành chính
2025.02,Cp tiếp khách,Tiếp khách,19.016.666,Định phí,Chi phí hành chính
2025.02,tặng phẩm khách,Tặng phẩm khách,48.418.667,Biến phí,Chi phí bán hàng
2025.02,MKT chạy quảng cáo,Marketing chạy Quảng cáo,85.000.000,Biến phí,Chi phí bán hàng
2025.02,"Cp sửa chữa, bảo trì",Sửa chữa,18.293.333,Định phí,Chi phí hành chính
2025.02,Thưởng gián tiếp,Quỹ thưởng gián tiếp,7.788.727,Biến phí,Chi phí bán hàng
2025.02,Hành chính MKT,Hành chính MKT,8.733.333,Biến phí,Chi phí bán hàng
2025.02,Hoa hòng gth,Hoa hồng giới thiệu,12.000.000,Biến phí,Chi phí bán hàng
2025.02,% của NV,KPI,523.662.333,Biến phí,Chi phí bán hàng
2025.02,Phí cà thẻ,Phí cà thẻ,5.206.193,Biến phí,Chi phí bán hàng
2025.02,"Tiếp khách pK(grab, chi phí khác)",Tiếp khách,6.142.000,Định phí,Chi phí hành chính
2025.02,Lương,Lương,442.482.508,Định phí,Chi phí QLDN
2025.02,Chi phí MB,Chi phí Mặt bằng,127.714.660,Định phí,Chi phí QLDN
2025.02,Bảo hiểm,Bảo hiểm,30.006.613,Định phí,Chi phí QLDN
2025.02,Thuê bằng bs+bằng y tá Châu,Thuê bằng,25.000.000,Định phí,Chi phí QLDN
2025.02,"chi phí cho quận, phường",Mua đồ hành chính,10.666.667,Biến phí,Chi phí hành chính
2025.02,mua kin,Tiền vật liệu,6.400.000,Biến phí,Chi phí giá vốn
2025.02,dây cung,Tiền vật liệu,3.500.000,Biến phí,Chi phí giá vốn
2025.02,Khẩu trang + thuốc giảm đau + mua thuốc chống sốc,Tiền vật liệu,5.116.000,Biến phí,Chi phí giá vốn
2025.02,dây cung loop Teennie,Tiền vật liệu,3.600.000,Biến phí,Chi phí giá vốn
2025.02,Thun liên hàm Teennie,Tiền vật liệu,9.624.000,Biến phí,Chi phí giá vốn
2025.02,nút dán nâng khớp+ lò xo(Teennie),Tiền vật liệu,1.918.000,Biến phí,Chi phí giá vốn
2025.02,công nợ morelli T1/25,Tiền vật liệu,30.830.000,Biến phí,Chi phí giá vốn
2025.02,công nợ Thanh Ngọc T1/25,Tiền vật liệu,19.648.000,Biến phí,Chi phí giá vốn
2025.02,Vật liệu làm máng,Tiền vật liệu,17.800.000,Biến phí,Chi phí giá vốn
2025.02,sáp nha khoa,Tiền vật liệu,814.000,Biến phí,Chi phí giá vốn
2025.02,mũi đốt nướu,Tiền vật liệu,1.337.000,Biến phí,Chi phí giá vốn
2025.02,khí cụ T1+2,Tiền vật liệu,34.800.000,Biến phí,Chi phí giá vốn
2025.02,Mua sắm tài sản,Mua sắm tài sản,11.953.250,Chi phí khác,Chi phí khác
2025.02,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,15.596.668,Định phí,Chi phí khác
2025.02,đào tạo nhân sự,Đào tạo,666.667,Chi phí khác,Chi phí khác
2025.03,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2025.03,Mua đồ hành chính,Mua đồ hành chính,65.050.019,Biến phí,Chi phí hành chính
2025.03,bãi xe nv,Mua đồ hành chính,2.338.000,Biến phí,Chi phí hành chính
2025.03,điện+nước+wf,Điện + Nước,15.760.186,Định phí,Chi phí hành chính
2025.03,Cp tiếp khách,Tiếp khách,20.771.335,Định phí,Chi phí hành chính
2025.03,tặng phẩm khách,Tặng phẩm khách,43.588.667,Biến phí,Chi phí bán hàng
2025.03,MKT chạy quảng cáo,Marketing chạy Quảng cáo,128.000.000,Biến phí,Chi phí bán hàng
2025.03,"Cp sửa chữa, bảo trì",Sửa chữa,28.668.334,Định phí,Chi phí hành chính
2025.03,Cộng tác viên,Quỹ thưởng gián tiếp,0,Biến phí,Chi phí bán hàng
2025.03,Thưởng gián tiếp,Đi trường,12.821.541,Định phí,Chi phí bán hàng
2025.03,Đi trường,Hành chính MKT,6.544.000,Biến phí,Chi phí bán hàng
2025.03,Hành chính MKT,Hoa hồng giới thiệu,68.237.334,Biến phí,Chi phí bán hàng
2025.03,Hoa hòng gth,KPI,13.000.000,Biến phí,Chi phí bán hàng
2025.03,TikTok,Tiktok,0,Biến phí,Chi phí bán hàng
2025.03,SEO,SEO,0,Biến phí,Chi phí bán hàng
2025.03,% của NV,KPI,681.943.394,Biến phí,Chi phí bán hàng
2025.03,Phí cà thẻ,Phí cà thẻ,5.837.797,Biến phí,Chi phí bán hàng
2025.03,"Tiếp khách pK(grab, chi phí khác)",Tiếp khách,6.623.000,Định phí,Chi phí hành chính
2025.03,Lương,Lương,484.209.004,Định phí,Chi phí QLDN
2025.03,Chi phí MB,Chi phí Mặt bằng,128.489.333,Định phí,Chi phí QLDN
2025.03,Bảo hiểm,Bảo hiểm,28.938.240,Định phí,Chi phí QLDN
2025.03,Thuê bằng bs+bằng y tá Châu,Thuê bằng,25.000.000,Định phí,Chi phí QLDN
2025.03,"chi phí cho quận, phường",Mua đồ hành chính,12.000.000,Biến phí,Chi phí hành chính
2025.03,thuế,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2025.03,"vật tư keo gắn mc Teennie,mua ốc siết ghế Teennie,đầu CVR",Tiền vật liệu,31.877.000,Biến phí,Chi phí giá vốn
2025.03,"vit chỉnh nha t2/25,vật liệu Teennie(mắc cài r6, nâng khớp, lò xo..)",Tiền vật liệu,28.857.000,Biến phí,Chi phí giá vốn
2025.03,"thanh toán tiền thuốc tê,Kin",Tiền vật liệu,23.100.000,Biến phí,Chi phí giá vốn
2025.03,Mua mắc cài,Tiền vật liệu,36.750.000,Biến phí,Chi phí giá vốn
2025.03,mua kềm Teennie,Tiền vật liệu,23.436.000,Biến phí,Chi phí giá vốn
2025.03,tủ cực tím,Tiền vật liệu,3.200.000,Biến phí,Chi phí giá vốn
2025.03,Quỹ thưởng,Quỹ thưởng tổng cuối năm,100.000.000,Định phí,Chi phí khác
2025.03,Dự trù phát sinh,Tiền dự trù phát sinh,0,Định phí,Chi phí khác
2025.03,Mua sắm tài sản,Mua sắm tài sản,45.629.917,Chi phí khác,Chi phí khác
2025.03,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,17.762.667,Định phí,Chi phí khác
2025.03,Giới thiệu nhân sự,Hoa hồng giới thiệu,0,Biến phí,Chi phí bán hàng
2025.03,đào tạo nhân sự,Đào tạo,1.166.667,Chi phí khác,Chi phí khác
2025.04,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2025.04,Mua đồ hành chính,Mua đồ hành chính,20.205.669,Biến phí,Chi phí hành chính
2025.04,bãi xe nv,Mua đồ hành chính,2.610.667,Biến phí,Chi phí hành chính
2025.04,điện+nước+wf,Điện + Nước,22.915.694,Định phí,Chi phí hành chính
2025.04,Cp tiếp khách,Tiếp khách,10.865.680,Định phí,Chi phí hành chính
2025.04,MKT chạy quảng cáo,Marketing chạy Quảng cáo,129.000.000,Biến phí,Chi phí bán hàng
2025.04,"Cp sửa chữa, bảo trì",Sửa chữa,35.223.200,Định phí,Chi phí hành chính
2025.04,Cộng tác viên,Cộng tác viên,0,Biến phí,Chi phí bán hàng
2025.04,Thưởng gián tiếp,Quỹ thưởng gián tiếp,10.291.074,Biến phí,Chi phí bán hàng
2025.04,Đi trường,Đi trường,1.283.000,Định phí,Chi phí bán hàng
2025.04,Hành chính MKT,Hành chính MKT,18.036.734,Biến phí,Chi phí bán hàng
2025.04,Hoa hòng gth,Hoa hồng giới thiệu,9.000.000,Biến phí,Chi phí bán hàng
2025.04,TikTok,Tiktok,0,Biến phí,Chi phí bán hàng
2025.04,SEO,SEO,0,Biến phí,Chi phí bán hàng
2025.04,% của NV,KPI,614.242.726,Biến phí,Chi phí bán hàng
2025.04,Phí cà thẻ,Phí cà thẻ,6.790.734,Biến phí,Chi phí bán hàng
2025.04,"Tiếp khách pK(grab, chi phí khác)",Tiếp khách,4.473.000,Định phí,Chi phí hành chính
2025.04,Lương,Lương,434.557.392,Định phí,Chi phí QLDN
2025.04,Chi phí MB,Chi phí Mặt bằng,129.913.020,Định phí,Chi phí QLDN
2025.04,Bảo hiểm,Bảo hiểm,29.013.360,Định phí,Chi phí QLDN
2025.04,Thuê bằng bs+bằng y tá Châu,Thuê bằng,25.000.000,Định phí,Chi phí QLDN
2025.04,"chi phí cho quận, phường",Mua đồ hành chính,14.166.667,Biến phí,Chi phí hành chính
2025.04,"nước ngâm dụng cụ ,thuốc giảm đau,composite lỏng,kiềm cắt thạch cao,mẫu hàm tư vấn Teennie",Tiền vật liệu,16.370.667,Biến phí,Chi phí giá vốn
2025.04,Tiền mũi khoan Endoz Teeniee,Tiền vật liệu,471.000,Biến phí,Chi phí giá vốn
2025.04,mua mắc cài mẫu(Teennie),Tiền vật liệu,138.000,Biến phí,Chi phí giá vốn
2025.04,Nhựa in hàm duy trì loại cũ,Tiền vật liệu,1.240.000,Biến phí,Chi phí giá vốn
2025.04,Thanh Ngọc T2,Tiền vật liệu,21.735.000,Biến phí,Chi phí giá vốn
2025.04,dây cung Teennie,Tiền vật liệu,400.000,Biến phí,Chi phí giá vốn
2025.04,vít chỉnh nha T3,Tiền vật liệu,12.600.000,Biến phí,Chi phí giá vốn
2025.04,vật liệu,Tiền vật liệu,7.619.000,Biến phí,Chi phí giá vốn
2025.04,thun chỉnh nha,Tiền vật liệu,25.263.000,Biến phí,Chi phí giá vốn
2025.04,khâu + thun,Tiền vật liệu,11.620.000,Biến phí,Chi phí giá vốn
2025.04,Thanh Ngọc T3/25teennie,Tiền vật liệu,25.672.000,Biến phí,Chi phí giá vốn
2025.04,khí cụ T3+4,Tiền vật liệu,47.500.000,Biến phí,Chi phí giá vốn
2025.04,Quỹ thưởng,Quỹ thưởng tổng cuối năm,100.000.000,Định phí,Chi phí khác
2025.04,Dự trù phát sinh,Tiền dự trù phát sinh,0,Định phí,Chi phí khác
2025.04,Mua sắm tài sản,Mua sắm tài sản,6.833.001,Chi phí khác,Chi phí khác
2025.04,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,3.191.667,Định phí,Chi phí khác
2025.04,Giới thiệu nhân sự,Hoa hồng giới thiệu,0,Biến phí,Chi phí bán hàng
2025.04,đào tạo nhân sự,Đào tạo,1.000.000,Chi phí khác,Chi phí khác
2025.05,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2025.05,Mua đồ hành chính,Mua đồ hành chính,29.282.003,Biến phí,Chi phí hành chính
2025.05,bãi xe nv,Mua đồ hành chính,3.170.334,Biến phí,Chi phí hành chính
2025.05,điện+nước+wf,Điện + Nước,26.520.745,Định phí,Chi phí hành chính
2025.05,Cp tiếp khách,Tiếp khách,21.598.935,Định phí,Chi phí hành chính
2025.05,tặng phẩm khách,Tặng phẩm khách,19.000.000,Biến phí,Chi phí bán hàng
2025.05,MKT chạy quảng cáo,Marketing chạy Quảng cáo,175.000.000,Biến phí,Chi phí bán hàng
2025.05,"Cp sửa chữa, bảo trì",Sửa chữa,17.825.000,Định phí,Chi phí hành chính
2025.05,Cộng tác viên,Cộng tác viên,0,Biến phí,Chi phí bán hàng
2025.05,Thưởng gián tiếp,Quỹ thưởng gián tiếp,11.399.934,Biến phí,Chi phí bán hàng
2025.05,Đi trường,Đi trường,0,Định phí,Chi phí bán hàng
2025.05,Hành chính MKT,Hành chính MKT,83.350.000,Biến phí,Chi phí bán hàng
2025.05,Hoa hòng gth,Hoa hồng giới thiệu,7.000.000,Biến phí,Chi phí bán hàng
2025.05,TikTok,Tiktok,0,Biến phí,Chi phí bán hàng
2025.05,SEO,SEO,0,Biến phí,Chi phí bán hàng
2025.05,% của NV,KPI,635.936.724,Biến phí,Chi phí bán hàng
2025.05,Phí cà thẻ,Phí cà thẻ,4.947.239,Biến phí,Chi phí bán hàng
2025.05,"Tiếp khách pK(grab, chi phí khác)",Tiếp khách,6.023.000,Định phí,Chi phí hành chính
2025.05,Lương,Lương,491.458.305,Định phí,Chi phí QLDN
2025.05,Chi phí MB,Chi phí Mặt bằng,142.111.333,Định phí,Chi phí QLDN
2025.05,Bảo hiểm,Bảo hiểm,31.069.867,Định phí,Chi phí QLDN
2025.05,Thuê bằng bs+bằng y tá Châu,Thuê bằng,25.000.000,Định phí,Chi phí QLDN
2025.05,"chi phí cho quận, phường",Mua đồ hành chính,13.666.667,Biến phí,Chi phí hành chính
2025.05,mua 140b mắc cài,Tiền vật liệu,36.750.000,Biến phí,Chi phí giá vốn
2025.05,nhựa ép máng,Tiền vật liệu,17.800.000,Biến phí,Chi phí giá vốn
2025.05,khâu của teennie,Tiền vật liệu,14.270.000,Biến phí,Chi phí giá vốn
2025.05,vật tư,Tiền vật liệu,16.533.000,Biến phí,Chi phí giá vốn
2025.05,tiền tinh chỉnh KH niềng invi,Tiền vật liệu,1.215.000,Biến phí,Chi phí giá vốn
2025.05,công nợ Morelli T3+4,Tiền vật liệu,72.448.000,Biến phí,Chi phí giá vốn
2025.05,kin,Tiền vật liệu,19.200.000,Biến phí,Chi phí giá vốn
2025.05,vật liệu Teennie,Tiền vật liệu,13.560.000,Biến phí,Chi phí giá vốn
2025.05,thun chuỗi Teennie,Tiền vật liệu,12.600.000,Biến phí,Chi phí giá vốn
2025.05,khẩu trang,Tiền vật liệu,2.910.000,Biến phí,Chi phí giá vốn
2025.05,in ly giấy,Tiền vật liệu,5.556.000,Biến phí,Chi phí giá vốn
2025.05,keo gmc,Tiền vật liệu,1.500.000,Biến phí,Chi phí giá vốn
2025.05,nước rửa dụng cụ cho phụ tá,Tiền vật liệu,150.000,Biến phí,Chi phí giá vốn
2025.05,tube Teennie,Tiền vật liệu,8.883.000,Biến phí,Chi phí giá vốn
2025.05,vật tư Thanh Ngọc,Tiền vật liệu,18.343.000,Biến phí,Chi phí giá vốn
2025.05,Tiền vật tư bond,Tiền vật liệu,6.360.000,Biến phí,Chi phí giá vốn
2025.05,khí cụ,Tiền vật liệu,24.800.000,Biến phí,Chi phí giá vốn
2025.05,Quỹ thưởng,Quỹ thưởng tổng cuối năm,100.000.000,Định phí,Chi phí khác
2025.05,Mua sắm tài sản,Mua sắm tài sản,13.484.583,Chi phí khác,Chi phí khác
2025.05,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,7.848.333,Định phí,Chi phí khác
2025.05,Giới thiệu nhân sự,Hoa hồng giới thiệu,0,Biến phí,Chi phí bán hàng
2025.05,đào tạo nhân sự,Đào tạo,9.828.000,Chi phí khác,Chi phí khác
2025.06,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2025.06,Mua đồ hành chính,Mua đồ hành chính,17.052.668,Biến phí,Chi phí hành chính
2025.06,bãi xe nv,Mua đồ hành chính,2.613.333,Biến phí,Chi phí hành chính
2025.06,điện+nước+wf,Điện + Nước,22.709.164,Định phí,Chi phí hành chính
2025.06,Cp tiếp khách,Tiếp khách,23.846.632,Định phí,Chi phí hành chính
2025.06,tặng phẩm khách,Tặng phẩm khách,115.125.000,Biến phí,Chi phí bán hàng
2025.06,MKT chạy quảng cáo,Marketing chạy Quảng cáo,255.000.000,Biến phí,Chi phí bán hàng
2025.06,"Cp sửa chữa, bảo trì",Sửa chữa,29.201.669,Định phí,Chi phí hành chính
2025.06,Cộng tác viên,Cộng tác viên,0,Biến phí,Chi phí bán hàng
2025.06,Thưởng gián tiếp,Quỹ thưởng gián tiếp,12.502.918,Biến phí,Chi phí bán hàng
2025.06,Đi trường,Đi trường,0,Định phí,Chi phí bán hàng
2025.06,Hành chính MKT,Hành chính MKT,46.188.334,Biến phí,Chi phí bán hàng
2025.06,Hoa hòng gth,Hoa hồng giới thiệu,11.000.000,Biến phí,Chi phí bán hàng
2025.06,TikTok,Tiktok,0,Biến phí,Chi phí bán hàng
2025.06,SEO,SEO,0,Biến phí,Chi phí bán hàng
2025.06,% của NV,KPI,899.188.379,Biến phí,Chi phí bán hàng
2025.06,Phí cà thẻ,Phí cà thẻ,6.032.005,Biến phí,Chi phí bán hàng
2025.06,"Tiếp khách pK(grab, chi phí khác)",Tiếp khách,5.924.466,Định phí,Chi phí hành chính
2025.06,Lương,Lương,475.533.355,Định phí,Chi phí QLDN
2025.06,Chi phí MB,Chi phí Mặt bằng,117.945.000,Định phí,Chi phí QLDN
2025.06,Bảo hiểm,Bảo hiểm,38.223.360,Định phí,Chi phí QLDN
2025.06,Thuê bằng bs+bằng y tá Châu,Thuê bằng,25.000.000,Định phí,Chi phí QLDN
2025.06,"chi phí cho quận, phường",Mua đồ hành chính,15.333.333,Biến phí,Chi phí hành chính
2025.06,ca invi 2799,Tiền vật liệu,34.121.550,Biến phí,Chi phí giá vốn
2025.06,dung dịch ngâm dụng cụ +nhận 4 Bond +mũi khoan tay Teennie+bóng tia cực tím,Tiền vật liệu,12.377.000,Biến phí,Chi phí giá vốn
2025.06,"keo gắn mắc cài Teennie,hộp đựng mẫu hàm Teennie, gel lạnh, nước muối",Tiền vật liệu,27.088.000,Biến phí,Chi phí giá vốn
2025.06,thuốc giảm đau+thuốc tê+túi zip +vật tư+sáp nha khoa,Tiền vật liệu,42.432.000,Biến phí,Chi phí giá vốn
2025.06,đơn mắc cài,Tiền vật liệu,36.750.000,Biến phí,Chi phí giá vốn
2025.06,Mua khâu và keo gắn mc,Tiền vật liệu,54.038.000,Biến phí,Chi phí giá vốn
2025.06,kin,Tiền vật liệu,12.800.000,Biến phí,Chi phí giá vốn
2025.06,khí cụ,Tiền vật liệu,37.700.000,Biến phí,Chi phí giá vốn
2025.06,Quỹ thưởng,Quỹ thưởng tổng cuối năm,150.000.000,Định phí,Chi phí khác
2025.06,Dự trù phát sinh,Tiền dự trù phát sinh,0,Định phí,Chi phí khác
2025.06,Mua sắm tài sản,Mua sắm tài sản,4.083.334,Chi phí khác,Chi phí khác
2025.06,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,4.600.000,Định phí,Chi phí khác
2025.06,Giới thiệu nhân sự,Hoa hồng giới thiệu,0,Biến phí,Chi phí bán hàng
2025.06,đào tạo nhân sự,Đào tạo,10.166.666,Chi phí khác,Chi phí khác
2025.07,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2025.07,Mua đồ hành chính,Mua đồ hành chính,22.448.672,Biến phí,Chi phí hành chính
2025.07,bãi xe nv,Mua đồ hành chính,2.856.667,Biến phí,Chi phí hành chính
2025.07,điện+nước+wf,Điện + Nước,23.540.712,Định phí,Chi phí hành chính
2025.07,Cp tiếp khách,Tiếp khách,18.466.000,Định phí,Chi phí hành chính
